순번,지역,조회지역,업종,분야,상호,대표자,우편번호,본사주소,전화번호
1526,부산,부산진구,공사업,일반(전기),주식회사 호진이엔지,김상규,47272,"부산광역시 부산진구 가야대로679번길 144 , 4층 (당감동)",051-314-0393
1527,부산,부산진구,공사업,전문,주식회사 동일스위트,박성배,47353,부산광역시 부산진구 중앙대로621번길 624 (범천동),051-669-9061
1528,부산,부산진구,공사업,전문,유성에프에스,배상철,47309,"부산광역시 부산진구 동성로 36 , 1층(전포동)",051-808-0183
1529,부산,부산진구,공사업,전문,(주)경남소방공사,서병만,47163,"부산광역시 부산진구 백양관문로 105-32 , 상가1동 상가104호(당감동, 당감동일스위트)",051-867-4302
1530,부산,부산진구,공사업,전문,대신산업설비(주),"김재업,우용길",47330,"부산광역시 부산진구 가야대로588번길 17 2층(가야동, 소연빌딩)",051-818-0119
1531,부산,부산진구,공사업,전문,(주)유현이엔지,유재갑,47343,"부산광역시 부산진구 신암로 78-5 , 2층(범천동)",051-633-8163
1532,부산,북구,공사업,전문,주식회사 와이에스이엔지,정연춘,46571,"부산광역시 북구 만덕3로48번나길 26 , 2층(만덕동)",051-337-4560
1533,부산,북구,공사업,전문,(주)대한미래소방,박동숙,46638,"부산광역시 북구 낙동북로 736  제상가동 203호(구포동, 유림노르웨이숲)",051-335-5815
1534,부산,북구,공사업,전문,(주)풍원기공,변성준,46506,부산광역시 북구 효열로219번길 31 (금곡동) .,051-322-1901
1535,부산,북구,공사업,전문,(주)한맥소방,김상희,46542,부산광역시 북구 학사로17번가길 10  (화명동) 5층,051-364-5911
1536,부산,북구,공사업,전문,주식회사 고려,"이선빈,이정학",46626,부산광역시 북구 시랑로175번길 9 (구포동),051-327-8119
1537,부산,북구,공사업,전문,(주)아키젠,김선택,46553,부산광역시 북구 기찰로 181-15  (만덕동) .,051-507-0019
1538,부산,북구,공사업,전문,(주)대한소방공사,신명수,46539,"부산광역시 북구 금곡대로 180 501호 (화명동,해창빌딩)",051-362-5119
1539,부산,북구,공사업,전문,(주)극동전업사,박봉재,46504,부산광역시 북구 사상로 577 (구포동),051-303-0441
1540,부산,북구,공사업,전문,부산소방 주식회사,신봉기,46504,부산광역시 북구 낙동대로1570번길 3 (구포동),
1541,부산,북구,공사업,전문,(주)한창전기공사,정순홍,46527,부산광역시 북구 화명대로12번길 87 (화명동) 3층,051-361-1064
1542,부산,북구,공사업,전문,길연소방(주),김경지,46520,부산광역시 북구 화명신도시로 230 (금곡동) 2층,051-921-1119
1543,부산,북구,공사업,전문,광동전력(주),성광화,46599,부산광역시 북구 모분재로 12 (구포동) .,051-343-5588
1544,부산,북구,공사업,전문,(주)동양전력,전인철,46556,부산광역시 북구 만덕1로104번가길 47 (만덕동) 107동211호,051-714-3842
1545,부산,북구,공사업,전문,주식회사 성광소방,김봉섭,46640,부산광역시 북구 낙동북로772번길 24 (구포동),051-529-0119
1546,부산,북구,공사업,전문,(주)한주소방,문성환,46565,"부산광역시 북구 덕천로259번길 30 108동 202호(만덕동, 대성종합상가)",051-338-0116
1547,부산,북구,공사업,전문,(주)한국미래안전,송호승,46638,"부산광역시 북구 낙동북로 736 , 204호(구포동, 유림노르웨이숲 상가)",051-621-1116
1548,부산,북구,공사업,전문,주식회사 제이엠이엔지,김진모,46518,"부산광역시 북구 금곡대로 408 13동 201호(화명동, 벽산강변타운)",051-362-6672
1549,부산,북구,공사업,전문,(주)동영기건,조호준,46652,부산광역시 북구 사상로558번가길 90 (구포동),051-747-4540
1550,부산,북구,공사업,전문,(주)광명일렉,박해완,46504,"부산광역시 북구 낙동대로 1584 , 3층(구포동)",051-302-0223
1551,부산,사상구,공사업,전문,(주)에이치케이이엔지,황연하,46921,부산광역시 사상구 모덕로67번길 154 (모라동) .,051-311-3671
1552,부산,사상구,공사업,전문,(주)동부소방,강수성,46927,부산광역시 사상구 백양대로934번길 80  (모라동) 모라벽산아파트상가 116-102호,051-969-1119
1553,부산,사상구,공사업,전문,(주)한창이엔지,문만수,46976,부산광역시 사상구 광장로56번길 67  (괘법동) 407호,051-321-0041
1554,부산,사상구,공사업,전문,(주)근우이앤지,정영훈,47017,부산광역시 사상구 주례로 147 (주례동),051-893-7119
1555,부산,사상구,공사업,전문,(주)세광전력,한덕찬,46997,부산광역시 사상구 백양대로 324-3 (주례동) .,051-808-0598
1556,부산,사상구,공사업,전문,(합)명신건설,"손동우,손동준,손형호",617-020,부산광역시 사상구 학장동 276-14,051-311-1191
1557,부산,사상구,공사업,전문,화성소방,채성수,46982,부산광역시 사상구 새벽로194번길 49 (감전동) .,051-313-2119
1558,부산,사상구,공사업,전문,(주)유일소방기술,이정태,46959,"부산광역시 사상구 백양대로 667  (괘법동, 카멜롯레드) 1층 102호",051-311-3119
1559,부산,사상구,공사업,전문,(주)세풍전기,전종열,46979,부산광역시 사상구 새벽로167번길 92 (감정동),051-314-0201
1560,부산,사상구,공사업,전문,세명전력(주),우상국,46912,부산광역시 사상구 낙동대로1264번길 26 (삼락동),051-311-3600
1561,부산,사상구,공사업,전문,(주)대한화재소방공사,이덕기,46930,"부산광역시 사상구 백양대로 887-31  (모라동, 모라동원타운) 상가9-301호",051-301-9119
1562,부산,사상구,공사업,전문,(주)창진,조영래,46945,"부산광역시 사상구 삼덕로89번길 19 , 2층, 3층, 4층(덕포동)",051-517-7117
1563,부산,사상구,공사업,전문,(주)삼진공영,박춘삼,46990,부산광역시 사상구 가야대로 3-1  (감전동) .,051-328-0110
1564,부산,사상구,공사업,전문,(주)남경이엔지,김경숙,47016,"부산광역시 사상구 동주로 6-7 (주례동, 남경빌딩) .",051-317-3119
1565,부산,사상구,공사업,전문,선명기전,신환규,46916,부산광역시 사상구 모라로37번길 42 (모라동) .,051-302-3340
1566,부산,사상구,공사업,전문,(주)대한소방기술,김종주,46985,부산광역시 사상구 학감대로 238-32 (감전동) 2층,051-317-7119
1567,부산,사상구,공사업,전문,(주)동원소방설비,김호현,46949,부산광역시 사상구 삼덕로74번길 10-8  (덕포동) .,051-301-2119
1568,부산,사상구,공사업,전문,주식회사 에이치엘전기소방,허상희,46901,"부산광역시 사상구 낙동대로 1524-1 , 1층(삼락동)",051-303-8806
1569,부산,사상구,공사업,전문,주호E&C,오방덕,46981,"부산광역시 사상구 대동로 303 , 8층 813호(감전동, 부산디지털밸리아파트형공장)",051-891-8155
1570,부산,사상구,공사업,일반(전기),(주)한국소방기술,민윤식,46981,부산광역시 사상구 대동로 303 (감전동) 804호,051-322-2119
1571,부산,사상구,공사업,전문,(주)김스소방안전,김희관,46982,"부산광역시 사상구 사상로 135 (감전동,삼보빌딩) 2층 2호",051-932-2119
1572,부산,사상구,공사업,전문,(주)태양전력,안병우,46959,부산광역시 사상구 백양대로646번길 59 (괘법동),051-292-7889
1573,부산,사상구,공사업,전문,(주)한국소방설비,강승훈,46963,"부산광역시 사상구 광장로37번길 66 , 1301호(괘법동, 파밀리아 괘법2차)",051-244-2119
1574,부산,사상구,공사업,전문,주식회사 태진소방,이용주,46909,부산광역시 사상구 모덕로 48 (삼락동) 2층,051-301-1190
1575,부산,사상구,공사업,전문,주식회사 무성종합이엔지,홍채황,46938,"부산광역시 사상구 백양대로804번길 13 (덕포동, 부원파크타운) 부원상가 111동 301호",051-303-8492
1576,부산,사상구,공사업,전문,엘에스방재(주),성현채,46921,부산광역시 사상구 사상로455번길 20 (모라동),051-304-0206
1577,부산,사상구,공사업,전문,(주)종합전력,류원선,46946,부산광역시 사상구 삼덕로45번길 90 (덕포동),051-337-7934
1578,부산,사상구,공사업,전문,주식회사 창덕전력,박대복,46977,"부산광역시 사상구 괘감로 37 24동 211호 (괘법동, 산업유통단지)",051-319-1340
1579,부산,사상구,공사업,전문,천운소방(주),조부건,46982,부산광역시 사상구 괘감로 117 (감전동) .,051-321-1190
1580,부산,사상구,공사업,전문,주식회사 가온이엔씨,"윤인구,강두금",47017,"부산광역시 사상구 주례로 101 , 상가1동 3층 305호(주례동, 현대무지개타운)",051-710-7237
1581,부산,사상구,공사업,전문,주식회사 파이어텍,"김소슬,황영서",46921,부산광역시 사상구 모덕로67번길 154 (모라동),051-301-3671
1582,부산,사상구,공사업,전문,주식회사 동해전력,이동규,47004,부산광역시 사상구 주감로 220 (주례동),051-317-6070
1583,부산,사하구,공사업,전문,경성이엔씨(주),이제경,604-815,"부산광역시 사하구 승학로233번길 50  (괴정동, 괴정자유2차아파트) 상가 101호",051-231-0482
1584,부산,사하구,공사업,전문,디엘이(주),김우섭,49418,부산광역시 사하구 장평로 311 (신평동),051-201-4524
1585,부산,사하구,공사업,전문,(주)경진이앤지,변길자,49409,부산광역시 사하구 낙동대로457번길 29 (하단동) .,051-293-7214
1586,부산,사하구,공사업,전문,유림공영(주),강신승,49416,부산광역시 사하구 다대로 22  (당리동) 2층,051-208-3600
1587,부산,사하구,공사업,전문,경산엔지니어링(주),손윤화,49379,"부산광역시 사하구 장평로450번길 12 , 1동 101호(괴정동, 신동양아파트)",051-292-2022
1588,부산,사하구,공사업,전문,(주)케이아이에프,허남동,49425,부산광역시 사하구 낙동남로 1356-1 2층(하단동),051-852-7986
1589,부산,사하구,공사업,전문,유림기계설비(주),정다운,49431,부산광역시 사하구 하신번영로163번길 50 (신평동),051-202-6265
1590,부산,사하구,공사업,전문,유일전기(주),이응구,49426,"부산광역시 사하구 낙동남로1390번길 5  (하단동, 나산리버빌) 201호",051-204-5116
1591,부산,사하구,공사업,전문,영승방재(주),오경록,49427,"부산광역시 사하구 하신중앙로 337  (하단동, 충우드림라이프) 402호",051-206-8829
1592,부산,사하구,공사업,전문,(주)유성전력,김동환,49383,부산광역시 사하구 괴정로 275 1층(괴정동),051-203-9815
1593,부산,사하구,공사업,전문,(주)우진건업,황기덕,49310,"부산광역시 사하구 낙동대로 501 (하단동,하구언3차 301호)",051-206-8421
1594,부산,사하구,공사업,전문,(주)디알시스템,오창훈,49418,부산광역시 사하구 신산북로67번길 15 (신평동),051-293-5035
1595,부산,사하구,공사업,전문,주식회사 한국기업이엔지,김정수,49466,부산광역시 사하구 다대로 254 (장림동) 3층,051-266-1195
1596,부산,사하구,공사업,전문,주식회사 엠케이소방,정호영,49493,부산광역시 사하구 다대로530번길 31 (다대동) .,051-959-1119
1597,부산,사하구,공사업,전문,주식회사 엘제이 이앤에스,이은석,49487,부산광역시 사하구 다산로175번길 51 (다대동) .,051-711-0188
1598,부산,사하구,공사업,전문,지원건설 주식회사,박영호,49325,"부산광역시 사하구 낙동대로 500 (하단동,씨티파크오피스텔) 3층",051-271-1140
1599,부산,사하구,공사업,전문,유원이엔씨(주),김도형,49316,부산광역시 사하구 승학로 45-1 (당리동) 3층,051-294-9171
1600,부산,사하구,공사업,전문,(주)시민소방,고병수,49483,부산광역시 사하구 장평로 107 (장림동) 3층,051-266-1119
1601,부산,사하구,공사업,전문,(주)신성전력,김기진,49524,"부산광역시 사하구 다대동로29번길 23 , 1001호(다대동, 다대에코하임)",051-204-4070
1602,부산,사하구,공사업,전문,유일에너지산업(주),이경아,49426,"부산광역시 사하구 낙동남로1390번길 5 , 201호(하단동, 나산리버빌)",051-204-5118
1603,부산,사하구,공사업,전문,(주)아진소방,김준수,49409,"부산광역시 사하구 낙동대로451번안길 25 , 1층(하단동)",051-205-7119
1604,부산,사하구,공사업,전문,주식회사 제이원기술,이영규,49393,"부산광역시 사하구 다대로83번길 50 , 7층 701호(신평동, 샹트패밀리타운)",051-751-0795
1605,부산,사하구,공사업,전문,주식회사 신성전기공사,박주형,49429,"부산광역시 사하구 동매로 14-1 , 4층(하단동)",051-925-2468
1606,부산,사하구,공사업,전문,주식회사 이티텍,김수민,49347,"부산광역시 사하구 낙동대로 129 , 2층(괴정동)",051-202-9333
1607,부산,서구,공사업,전문,대명전력(주),"백철승,백창욱",49233,부산광역시 서구 부용로 28  (부용동2가) .,051-243-1228
1608,부산,서구,공사업,전문,고려화공(주),조영준,49254,부산광역시 서구 충무대로 264  (충무동1가) .,051-256-1771
1609,부산,서구,공사업,전문,듀오라이프,이숙임,49211,"부산광역시 서구 구덕로346번길 20 , 201호(동대신동3가, 블레스하우스)",051-248-9270
1610,부산,서구,공사업,전문,주식회사 미동전설,박장미,49235,"부산광역시 서구 구덕로285번길 23 , 703호(서대신동1가, 엘렌시아)",
1611,부산,수영구,공사업,전문,(주)일오삼산전,이찬식,48243,부산광역시 수영구 광서로10번길 51  (광안동) .,051-751-9471
